cell_id,count,date,path,source,type
230,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00230/post/cell_00230_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102211/2025-01-15/10400100A0B73800-visual.tif,post
231,,20250113,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00231/post/cell_00231_post_20250113.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-13/103001010B9A1B00-visual.tif,post
231,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00231/post/cell_00231_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-19/103001010C7DD700-visual.tif,post
231,,20250120,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00231/post/cell_00231_post_20250120.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-20/10400100A1B60B00-visual.tif,post
231,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00231/post/cell_00231_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-16/105001004042BF00-visual.tif,post
231,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00231/post/cell_00231_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-16/103001010C12B000-visual.tif,post
231,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00231/post/cell_00231_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/10400100A1AFE700-visual.tif,post
231,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00231/post/cell_00231_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/10400100A06B8000-visual.tif,post
231,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00231/post/cell_00231_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/103001010C7D2D00-visual.tif,post
231,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00231/post/cell_00231_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-10/1050010040277500-visual.tif,post
231,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00231/post/cell_00231_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-15/10400100A0B73800-visual.tif,post
232,,20250113,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00232/post/cell_00232_post_20250113.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-13/103001010B9A1B00-visual.tif,post
232,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00232/post/cell_00232_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-19/103001010C7DD700-visual.tif,post
232,,20250120,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00232/post/cell_00232_post_20250120.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-20/10400100A1B60B00-visual.tif,post
232,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00232/post/cell_00232_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-16/105001004042BF00-visual.tif,post
232,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00232/post/cell_00232_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-16/103001010C12B000-visual.tif,post
232,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00232/post/cell_00232_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/10400100A1AFE700-visual.tif,post
232,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00232/post/cell_00232_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/10400100A06B8000-visual.tif,post
232,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00232/post/cell_00232_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/103001010C7D2D00-visual.tif,post
232,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00232/post/cell_00232_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-10/1050010040277500-visual.tif,post
232,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00232/post/cell_00232_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-15/10400100A0B73800-visual.tif,post
233,,20250113,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00233/post/cell_00233_post_20250113.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-13/103001010B9A1B00-visual.tif,post
233,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00233/post/cell_00233_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-19/103001010C7DD700-visual.tif,post
233,,20250120,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00233/post/cell_00233_post_20250120.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-20/10400100A1B60B00-visual.tif,post
233,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00233/post/cell_00233_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-16/105001004042BF00-visual.tif,post
233,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00233/post/cell_00233_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-16/103001010C12B000-visual.tif,post
233,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00233/post/cell_00233_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/10400100A1AFE700-visual.tif,post
233,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00233/post/cell_00233_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/10400100A06B8000-visual.tif,post
233,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00233/post/cell_00233_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/103001010C7D2D00-visual.tif,post
233,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00233/post/cell_00233_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-10/1050010040277500-visual.tif,post
233,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00233/post/cell_00233_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-15/10400100A0B73800-visual.tif,post
234,,20250113,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00234/post/cell_00234_post_20250113.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-13/103001010B9A1B00-visual.tif,post
234,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00234/post/cell_00234_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-19/103001010C7DD700-visual.tif,post
234,,20250120,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00234/post/cell_00234_post_20250120.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-20/10400100A1B60B00-visual.tif,post
234,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00234/post/cell_00234_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-16/105001004042BF00-visual.tif,post
234,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00234/post/cell_00234_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-16/103001010C12B000-visual.tif,post
234,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00234/post/cell_00234_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/10400100A1AFE700-visual.tif,post
234,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00234/post/cell_00234_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/10400100A06B8000-visual.tif,post
234,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00234/post/cell_00234_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/103001010C7D2D00-visual.tif,post
234,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00234/post/cell_00234_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-10/1050010040277500-visual.tif,post
234,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00234/post/cell_00234_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-15/10400100A0B73800-visual.tif,post
235,,20250113,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00235/post/cell_00235_post_20250113.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-13/103001010B9A1B00-visual.tif,post
235,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00235/post/cell_00235_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-19/103001010C7DD700-visual.tif,post
235,,20250120,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00235/post/cell_00235_post_20250120.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-20/10400100A1B60B00-visual.tif,post
235,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00235/post/cell_00235_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-16/105001004042BF00-visual.tif,post
235,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00235/post/cell_00235_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-16/103001010C12B000-visual.tif,post
235,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00235/post/cell_00235_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/10400100A1AFE700-visual.tif,post
235,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00235/post/cell_00235_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/10400100A06B8000-visual.tif,post
235,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00235/post/cell_00235_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-14/103001010C7D2D00-visual.tif,post
235,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00235/post/cell_00235_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-10/1050010040277500-visual.tif,post
235,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00235/post/cell_00235_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-15/10400100A0B73800-visual.tif,post
236,1,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/pre/cell_00236_pre.tif,,pre
236,,20250113,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250113.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102213/2025-01-13/103001010B9A1B00-visual.tif,post
236,,20250120,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250120.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102213/2025-01-20/10400100A1B60B00-visual.tif,post
236,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102213/2025-01-16/105001004042BF00-visual.tif,post
236,,20250116,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250116.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102213/2025-01-16/103001010C12B000-visual.tif,post
236,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102213/2025-01-14/10400100A1AFE700-visual.tif,post
236,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102213/2025-01-14/10400100A06B8000-visual.tif,post
236,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102213/2025-01-14/103001010C7D2D00-visual.tif,post
236,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102213/2025-01-10/1050010040277500-visual.tif,post
236,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102213/2025-01-15/10400100A0B73800-visual.tif,post
236,,20250113,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250113.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-13/103001010B9A1B00-visual.tif,post
236,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-19/103001010C7DD700-visual.tif,post
236,,20250120,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00236/post/cell_00236_post_20250120.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311102231/2025-01-20/10400100A1B60B00-visual.tif,post
