cell_id,bldg_uid,m1_damage_class,m1_damage_label,m1_prob_no_damage,m1_prob_minor,m1_prob_major,m1_prob_destroyed,m1b_damage_class,m1b_damage_label,m2_majority_class,m2b_damage_class,m2b_damage_label,m3_quality_filtered_class,n_dates_total,n_dates_used,n_dates_rejected,n_dates_valid_coverage,label_entropy,is_unstable,sam3_confidence,stage2a_type,stage2a_population,polygon_wkt_utm,centroid_utm_x,centroid_utm_y,centroid_lon,centroid_lat,crop_x0,crop_y0
cell_00169,431caa53-7c46-4eb3-811e-4d0c4be85898,0,no_damage,0.673,0.2608,0.0249,0.0412,0,no_damage,0,0,no_damage,0,6,6,0,6,0.325,True,0.896,,,"POLYGON ((356056.968 3771407.731, 356056.968 3771407.426, 356056.663 3771407.426, 356056.663 3771407.121, 356056.358 3771407.121, 356056.358 3771406.816, 356056.053 3771406.816, 356056.053 3771406.205, 356055.748 3771406.205, 356055.748 3771405.900, 356055.443 3771405.900, 356055.443 3771405.595, 356055.137 3771405.595, 356055.137 3771405.290, 356054.832 3771405.290, 356054.832 3771404.985, 356054.527 3771404.985, 356054.527 3771404.680, 356054.222 3771404.680, 356054.222 3771404.374, 356053.917 3771404.374, 356053.917 3771403.764, 356053.611 3771403.764, 356053.611 3771402.543, 356053.306 3771402.543, 356053.306 3771402.238, 356053.001 3771402.238, 356053.001 3771401.933, 356052.696 3771401.933, 356052.696 3771401.628, 356052.391 3771401.628, 356052.391 3771401.322, 356052.085 3771401.322, 356052.085 3771401.017, 356051.780 3771401.017, 356051.780 3771400.712, 356051.475 3771400.712, 356051.475 3771400.407, 356051.170 3771400.407, 356051.170 3771399.797, 356050.865 3771399.797, 356050.865 3771397.965, 356051.170 3771397.965, 356051.170 3771397.355, 356051.475 3771397.355, 356051.475 3771397.050, 356051.780 3771397.050, 356051.780 3771396.745, 356052.085 3771396.745, 356052.085 3771396.439, 356052.391 3771396.439, 356052.391 3771396.134, 356052.696 3771396.134, 356052.696 3771395.829, 356053.001 3771395.829, 356053.001 3771395.524, 356053.611 3771395.524, 356053.611 3771394.914, 356053.917 3771394.914, 356053.917 3771394.608, 356054.222 3771394.608, 356054.222 3771394.303, 356054.527 3771394.303, 356054.527 3771393.998, 356054.832 3771393.998, 356054.832 3771393.388, 356055.137 3771393.388, 356055.137 3771391.556, 356055.443 3771391.556, 356055.443 3771390.946, 356055.748 3771390.946, 356055.748 3771390.641, 356056.053 3771390.641, 356056.053 3771390.031, 356056.358 3771390.031, 356056.358 3771389.725, 356056.663 3771389.725, 356056.663 3771389.420, 356056.968 3771389.420, 356056.968 3771389.115, 356057.274 3771389.115, 356057.274 3771388.810, 356057.579 3771388.810, 356057.579 3771388.505, 356057.884 3771388.505, 356057.884 3771388.199, 356058.189 3771388.199, 356058.189 3771387.894, 356058.494 3771387.894, 356058.494 3771387.589, 356058.800 3771387.589, 356058.800 3771386.979, 356059.105 3771386.979, 356059.105 3771386.673, 356059.410 3771386.673, 356059.410 3771386.368, 356059.715 3771386.368, 356059.715 3771386.063, 356060.020 3771386.063, 356060.020 3771385.758, 356060.631 3771385.758, 356060.631 3771385.453, 356061.241 3771385.453, 356061.241 3771385.148, 356062.157 3771385.148, 356062.157 3771384.842, 356062.767 3771384.842, 356062.767 3771384.537, 356063.377 3771384.537, 356063.377 3771384.232, 356063.683 3771384.232, 356063.683 3771383.927, 356065.514 3771383.927, 356065.514 3771384.232, 356065.819 3771384.232, 356065.819 3771384.537, 356066.124 3771384.537, 356066.124 3771385.148, 356066.429 3771385.148, 356066.429 3771385.758, 356066.734 3771385.758, 356066.734 3771386.063, 356067.040 3771386.063, 356067.040 3771386.368, 356067.345 3771386.368, 356067.345 3771386.673, 356067.650 3771386.673, 356067.650 3771386.979, 356067.955 3771386.979, 356067.955 3771387.284, 356068.260 3771387.284, 356068.260 3771387.589, 356068.566 3771387.589, 356068.566 3771389.420, 356068.260 3771389.420, 356068.260 3771389.725, 356067.955 3771389.725, 356067.955 3771390.031, 356067.650 3771390.031, 356067.650 3771390.336, 356067.345 3771390.336, 356067.345 3771390.946, 356067.040 3771390.946, 356067.040 3771391.251, 356066.734 3771391.251, 356066.734 3771391.556, 356066.429 3771391.556, 356066.429 3771391.862, 356066.124 3771391.862, 356066.124 3771392.167, 356065.819 3771392.167, 356065.819 3771392.777, 356065.514 3771392.777, 356065.514 3771393.082, 356065.819 3771393.082, 356065.819 3771393.693, 356066.429 3771393.693, 356066.429 3771393.998, 356066.734 3771393.998, 356066.734 3771394.303, 356067.040 3771394.303, 356067.040 3771394.914, 356067.650 3771394.914, 356067.650 3771395.524, 356067.955 3771395.524, 356067.955 3771396.439, 356067.650 3771396.439, 356067.650 3771396.745, 356067.345 3771396.745, 356067.345 3771397.355, 356067.040 3771397.355, 356067.040 3771397.660, 356066.734 3771397.660, 356066.734 3771397.965, 356066.429 3771397.965, 356066.429 3771398.576, 356066.124 3771398.576, 356066.124 3771398.881, 356065.819 3771398.881, 356065.819 3771399.491, 356065.514 3771399.491, 356065.514 3771399.797, 356065.209 3771399.797, 356065.209 3771400.102, 356064.903 3771400.102, 356064.903 3771400.407, 356064.598 3771400.407, 356064.598 3771400.712, 356064.293 3771400.712, 356064.293 3771401.017, 356063.988 3771401.017, 356063.988 3771401.322, 356063.683 3771401.322, 356063.683 3771401.628, 356063.377 3771401.628, 356063.377 3771402.238, 356063.072 3771402.238, 356063.072 3771402.543, 356062.767 3771402.543, 356062.767 3771402.848, 356062.462 3771402.848, 356062.462 3771403.154, 356062.157 3771403.154, 356062.157 3771403.459, 356061.851 3771403.459, 356061.851 3771403.764, 356061.546 3771403.764, 356061.546 3771404.069, 356061.241 3771404.069, 356061.241 3771404.374, 356060.936 3771404.374, 356060.936 3771404.680, 356060.631 3771404.680, 356060.631 3771404.985, 356060.326 3771404.985, 356060.326 3771405.290, 356060.020 3771405.290, 356060.020 3771405.595, 356059.715 3771405.595, 356059.715 3771406.205, 356059.410 3771406.205, 356059.410 3771406.511, 356059.105 3771406.511, 356059.105 3771406.816, 356058.800 3771406.816, 356058.800 3771407.121, 356058.494 3771407.121, 356058.494 3771407.426, 356058.189 3771407.426, 356058.189 3771407.731, 356056.968 3771407.731))",356060.37,3771396.03,-118.5599396,34.0734325,724,542
cell_00169,437deb74-7829-4424-8976-ba7bec38d43f,0,no_damage,0.6466,0.2596,0.0476,0.0462,0,no_damage,0,0,no_damage,0,6,6,0,6,0.4591,True,0.6619,,,"POLYGON ((355810.587 3771251.042, 355806.812 3771248.704, 355813.404 3771238.053, 355814.097 3771238.483, 355816.508 3771234.586, 355826.792 3771240.955, 355812.894 3771263.405, 355812.369 3771263.078, 355810.624 3771265.904, 355803.946 3771261.769, 355810.587 3771251.042))",355812.8,3771250.6,-118.5625976,34.0720872,0,1021
cell_00169,4488d64d-7f71-4a32-a4fa-6f08fd152725,0,no_damage,0.5878,0.3643,0.0103,0.0376,0,no_damage,0,0,no_damage,0,6,6,0,6,0.4591,True,0.8355,,,"POLYGON ((355973.042 3771388.199, 355973.042 3771387.894, 355972.431 3771387.894, 355972.431 3771387.589, 355972.126 3771387.589, 355972.126 3771387.284, 355971.821 3771387.284, 355971.821 3771386.979, 355971.516 3771386.979, 355971.516 3771386.673, 355971.211 3771386.673, 355971.211 3771386.368, 355970.905 3771386.368, 355970.905 3771386.063, 355970.600 3771386.063, 355970.600 3771385.453, 355970.295 3771385.453, 355970.295 3771385.148, 355969.990 3771385.148, 355969.990 3771384.537, 355969.685 3771384.537, 355969.685 3771383.927, 355969.379 3771383.927, 355969.379 3771382.096, 355969.685 3771382.096, 355969.685 3771381.485, 355969.990 3771381.485, 355969.990 3771381.180, 355970.295 3771381.180, 355970.295 3771380.570, 355970.600 3771380.570, 355970.600 3771380.264, 355970.905 3771380.264, 355970.905 3771379.654, 355971.211 3771379.654, 355971.211 3771379.349, 355971.516 3771379.349, 355971.516 3771379.044, 355971.821 3771379.044, 355971.821 3771378.433, 355972.126 3771378.433, 355972.126 3771378.128, 355972.431 3771378.128, 355972.431 3771377.518, 355972.737 3771377.518, 355972.737 3771377.213, 355973.347 3771377.213, 355973.347 3771376.907, 355973.957 3771376.907, 355973.957 3771376.602, 355975.483 3771376.602, 355975.483 3771376.907, 355976.094 3771376.907, 355976.094 3771377.213, 355976.399 3771377.213, 355976.399 3771377.518, 355977.009 3771377.518, 355977.009 3771377.823, 355977.314 3771377.823, 355977.314 3771378.433, 355977.620 3771378.433, 355977.620 3771378.739, 355977.925 3771378.739, 355977.925 3771379.349, 355978.230 3771379.349, 355978.230 3771379.959, 355978.535 3771379.959, 355978.535 3771382.096, 355978.840 3771382.096, 355978.840 3771383.011, 355978.535 3771383.011, 355978.535 3771383.927, 355977.925 3771383.927, 355977.925 3771384.232, 355977.620 3771384.232, 355977.620 3771384.537, 355977.314 3771384.537, 355977.314 3771384.842, 355977.009 3771384.842, 355977.009 3771385.148, 355976.704 3771385.148, 355976.704 3771385.453, 355976.399 3771385.453, 355976.399 3771385.758, 355976.094 3771385.758, 355976.094 3771386.063, 355975.788 3771386.063, 355975.788 3771386.368, 355975.483 3771386.368, 355975.483 3771386.673, 355975.178 3771386.673, 355975.178 3771386.979, 355974.873 3771386.979, 355974.873 3771387.284, 355974.568 3771387.284, 355974.568 3771387.589, 355974.262 3771387.589, 355974.262 3771387.894, 355973.652 3771387.894, 355973.652 3771388.199, 355973.042 3771388.199))",355973.97,3771382.77,-118.5608734,34.073301,443,586
cell_00169,44bc870a-2e3c-4bc1-9934-788d87a6e693,0,no_damage,0.8097,0.1021,0.0459,0.0423,0,no_damage,0,0,no_damage,0,6,6,0,6,-0.0,False,0.66,,,"POLYGON ((355967.091 3771225.076, 355977.314 3771225.076, 355977.314 3771225.839, 355977.647 3771225.839, 355977.647 3771233.460, 355967.091 3771233.460, 355967.091 3771225.076))",355974.02,3771228.13,-118.5608473,34.0719068,437,1087
cell_00169,44d7d358-e7f3-463a-ac2f-44dba74b916f,0,no_damage,0.5934,0.3318,0.0207,0.054,0,no_damage,0,0,no_damage,0,6,6,0,6,0.325,True,0.7926,,,"POLYGON ((356163.732 3771301.621, 356178.342 3771280.996, 356188.456 3771288.159, 356184.549 3771293.677, 356187.388 3771295.688, 356176.865 3771310.544, 356175.537 3771309.601, 356175.357 3771309.855, 356163.732 3771301.621))",356178.78,3771298.77,-118.5586406,34.0725719,1107,868
cell_00169,4879c2b3-7418-492c-affa-21f20141a138,0,no_damage,0.6207,0.266,0.06,0.0533,0,no_damage,0,0,no_damage,0,6,6,0,6,0.325,True,0.6498,,,"POLYGON ((355826.136 3771243.723, 355830.211 3771246.333, 355831.453 3771244.392, 355833.452 3771245.670, 355831.462 3771248.780, 355836.272 3771251.857, 355824.955 3771269.542, 355820.615 3771266.765, 355817.387 3771271.813, 355810.840 3771267.623, 355826.136 3771243.723))",355826.28,3771255.65,-118.5624524,34.0721347,0,992
cell_00169,49e178dc-2708-4d57-9a14-c971b82886ed,0,no_damage,0.6575,0.2173,0.0783,0.047,0,no_damage,0,0,no_damage,0,6,6,0,6,-0.0,False,0.7761,,,"POLYGON ((355969.227 3771201.458, 355957.587 3771201.458, 355957.587 3771189.839, 355977.009 3771189.839, 355977.009 3771191.506, 355978.840 3771191.506, 355978.840 3771194.557, 355986.433 3771194.557, 355986.433 3771205.291, 355969.227 3771205.291, 355969.227 3771201.458))",355973.82,3771196.53,-118.5608442,34.071622,435,1191
cell_00169,4b808e6e-86f9-4fcb-9530-19db820080cb,0,no_damage,0.6909,0.2338,0.0266,0.0487,0,no_damage,0,0,no_damage,0,6,6,0,6,-0.0,False,0.8727,,,"POLYGON ((356010.253 3771386.142, 356023.315 3771376.190, 356027.277 3771381.388, 356024.554 3771383.460, 356028.098 3771388.111, 356017.755 3771395.991, 356010.253 3771386.142))",356021.88,3771385.21,-118.5603548,34.0733297,592,572
cell_00169,4d9a926b-6171-4c29-baf5-6bff4a0ca044,0,no_damage,0.5014,0.3478,0.0803,0.0705,0,no_damage,0,1,minor,0,6,6,0,6,0.5,True,0.7021,,,"POLYGON ((356289.217 3771600.000, 356289.217 3771599.390, 356289.522 3771599.390, 356289.522 3771598.779, 356290.132 3771598.779, 356290.132 3771598.474, 356290.437 3771598.474, 356290.437 3771598.169, 356290.743 3771598.169, 356290.743 3771597.864, 356291.048 3771597.864, 356291.048 3771597.558, 356291.353 3771597.558, 356291.353 3771596.948, 356291.658 3771596.948, 356291.658 3771596.643, 356292.269 3771596.643, 356292.269 3771596.338, 356292.574 3771596.338, 356292.574 3771596.033, 356292.879 3771596.033, 356292.879 3771595.727, 356293.184 3771595.727, 356293.184 3771595.117, 356293.489 3771595.117, 356293.489 3771594.812, 356294.100 3771594.812, 356294.100 3771594.507, 356294.405 3771594.507, 356294.405 3771594.201, 356295.320 3771594.201, 356295.320 3771594.507, 356295.931 3771594.507, 356295.931 3771594.812, 356296.541 3771594.812, 356296.541 3771595.117, 356296.846 3771595.117, 356296.846 3771595.422, 356297.152 3771595.422, 356297.152 3771595.727, 356297.762 3771595.727, 356297.762 3771596.338, 356298.067 3771596.338, 356298.067 3771596.643, 356298.372 3771596.643, 356298.372 3771597.253, 356298.678 3771597.253, 356298.678 3771597.558, 356298.983 3771597.558, 356298.983 3771597.864, 356299.288 3771597.864, 356299.288 3771598.474, 356299.593 3771598.474, 356299.593 3771598.779, 356299.898 3771598.779, 356299.898 3771599.084, 356300.203 3771599.084, 356300.203 3771600.000, 356289.217 3771600.000))",356294.82,3771596.83,-118.5574327,34.075275,1494,0
cell_00169,4ece526d-976c-49a5-a656-1ded424f9d2f,0,no_damage,0.5785,0.3242,0.0492,0.0481,0,no_damage,0,0,no_damage,0,6,6,0,6,0.325,True,0.8415,,,"POLYGON ((356195.408 3771235.608, 356190.122 3771237.760, 356184.012 3771222.760, 356198.942 3771216.678, 356203.508 3771227.884, 356200.291 3771229.193, 356202.815 3771235.383, 356196.385 3771238.001, 356195.408 3771235.608))",356196.44,3771230.41,-118.5584381,34.071958,1164,1092
cell_00169,517d8a9e-c118-478a-a440-b96d227d6bcd,0,no_damage,0.576,0.3307,0.0468,0.0464,0,no_damage,0,0,no_damage,0,6,6,0,6,0.325,True,0.7007,,,"POLYGON ((355927.419 3771114.861, 355938.388 3771117.211, 355935.095 3771132.577, 355924.126 3771130.227, 355927.419 3771114.861))",355931.26,3771123.72,-118.5612933,34.0709597,302,1433
cell_00169,53a32069-37d9-4ab3-bf9e-03d38299d41d,0,no_damage,0.7453,0.1758,0.0335,0.0454,0,no_damage,0,0,no_damage,0,6,6,0,6,-0.0,False,0.8961,,,"POLYGON ((356083.972 3771306.684, 356091.528 3771324.317, 356084.341 3771327.400, 356083.590 3771325.648, 356078.356 3771327.891, 356071.547 3771312.009, 356083.972 3771306.684))",356082.22,3771320.66,-118.5596903,34.072756,795,797
cell_00169,53cbd680-ed27-4494-8af9-b72c869fd353,0,no_damage,0.5891,0.2837,0.083,0.0442,0,no_damage,0,0,no_damage,0,6,6,0,6,0.4591,True,0.819,,,"POLYGON ((355953.510 3771452.899, 355953.510 3771452.594, 355953.204 3771452.594, 355953.204 3771452.289, 355952.899 3771452.289, 355952.899 3771451.984, 355952.289 3771451.984, 355952.289 3771451.679, 355951.984 3771451.679, 355951.984 3771451.373, 355951.679 3771451.373, 355951.679 3771451.068, 355951.373 3771451.068, 355951.373 3771450.763, 355951.068 3771450.763, 355951.068 3771450.153, 355950.763 3771450.153, 355950.763 3771449.847, 355950.458 3771449.847, 355950.458 3771449.542, 355950.153 3771449.542, 355950.153 3771448.932, 355949.847 3771448.932, 355949.847 3771446.490, 355950.153 3771446.490, 355950.153 3771445.880, 355950.458 3771445.880, 355950.458 3771445.575, 355950.763 3771445.575, 355950.763 3771445.270, 355951.068 3771445.270, 355951.068 3771444.964, 355951.373 3771444.964, 355951.373 3771444.354, 355951.679 3771444.354, 355951.679 3771444.049, 355951.984 3771444.049, 355951.984 3771443.744, 355952.289 3771443.744, 355952.289 3771443.438, 355952.594 3771443.438, 355952.594 3771443.133, 355952.899 3771443.133, 355952.899 3771442.828, 355953.204 3771442.828, 355953.204 3771442.523, 355953.815 3771442.523, 355953.815 3771442.218, 355954.730 3771442.218, 355954.730 3771442.523, 355955.341 3771442.523, 355955.341 3771442.828, 355955.646 3771442.828, 355955.646 3771443.133, 355955.951 3771443.133, 355955.951 3771443.438, 355956.256 3771443.438, 355956.256 3771443.744, 355956.867 3771443.744, 355956.867 3771444.049, 355957.172 3771444.049, 355957.172 3771444.659, 355957.477 3771444.659, 355957.477 3771444.964, 355957.782 3771444.964, 355957.782 3771445.880, 355958.087 3771445.880, 355958.087 3771448.321, 355957.782 3771448.321, 355957.782 3771448.932, 355957.477 3771448.932, 355957.477 3771449.847, 355957.172 3771449.847, 355957.172 3771450.458, 355956.867 3771450.458, 355956.867 3771450.763, 355956.562 3771450.763, 355956.562 3771451.068, 355956.256 3771451.068, 355956.256 3771451.373, 355955.951 3771451.373, 355955.951 3771451.679, 355955.646 3771451.679, 355955.646 3771451.984, 355955.341 3771451.984, 355955.341 3771452.289, 355955.036 3771452.289, 355955.036 3771452.594, 355954.730 3771452.594, 355954.730 3771452.899, 355953.510 3771452.899))",355953.9,3771447.6,-118.5611015,34.0738828,377,372
cell_00169,53d5e785-aefe-4ce0-9488-2a224ed5e5c6,0,no_damage,0.6756,0.2327,0.0391,0.0526,0,no_damage,0,0,no_damage,0,6,6,0,6,0.325,True,0.8558,,,"POLYGON ((356166.836 3771595.727, 356166.836 3771595.422, 356166.531 3771595.422, 356166.531 3771595.117, 356166.226 3771595.117, 356166.226 3771594.812, 356165.921 3771594.812, 356165.921 3771594.507, 356165.615 3771594.507, 356165.615 3771594.201, 356165.310 3771594.201, 356165.310 3771593.896, 356164.090 3771593.896, 356164.090 3771593.591, 356163.479 3771593.591, 356163.479 3771593.286, 356162.869 3771593.286, 356162.869 3771592.981, 356162.564 3771592.981, 356162.564 3771592.370, 356162.258 3771592.370, 356162.258 3771592.065, 356161.953 3771592.065, 356161.953 3771591.455, 356161.648 3771591.455, 356161.648 3771590.844, 356161.953 3771590.844, 356161.953 3771590.234, 356162.258 3771590.234, 356162.258 3771589.624, 356162.564 3771589.624, 356162.564 3771589.318, 356162.869 3771589.318, 356162.869 3771589.013, 356163.174 3771589.013, 356163.174 3771588.403, 356163.479 3771588.403, 356163.479 3771586.877, 356163.174 3771586.877, 356163.174 3771586.572, 356162.869 3771586.572, 356162.869 3771585.961, 356162.564 3771585.961, 356162.564 3771585.351, 356162.258 3771585.351, 356162.258 3771585.046, 356161.953 3771585.046, 356161.953 3771584.435, 356161.648 3771584.435, 356161.648 3771584.130, 356161.343 3771584.130, 356161.343 3771583.520, 356161.038 3771583.520, 356161.038 3771583.215, 356160.732 3771583.215, 356160.732 3771582.604, 356160.427 3771582.604, 356160.427 3771582.299, 356160.122 3771582.299, 356160.122 3771581.994, 356159.817 3771581.994, 356159.817 3771581.384, 356159.512 3771581.384, 356159.512 3771581.078, 356159.207 3771581.078, 356159.207 3771580.468, 356158.901 3771580.468, 356158.901 3771580.163, 356158.596 3771580.163, 356158.596 3771579.858, 356158.291 3771579.858, 356158.291 3771579.552, 356157.986 3771579.552, 356157.986 3771578.942, 356157.681 3771578.942, 356157.681 3771578.637, 356157.375 3771578.637, 356157.375 3771578.332, 356157.070 3771578.332, 356157.070 3771578.026, 356156.765 3771578.026, 356156.765 3771577.721, 356156.155 3771577.721, 356156.155 3771577.111, 356155.849 3771577.111, 356155.849 3771576.806, 356155.544 3771576.806, 356155.544 3771575.890, 356155.239 3771575.890, 356155.239 3771575.280, 356154.934 3771575.280, 356154.934 3771574.669, 356154.629 3771574.669, 356154.629 3771574.059, 356154.323 3771574.059, 356154.323 3771573.143, 356154.629 3771573.143, 356154.629 3771572.533, 356154.934 3771572.533, 356154.934 3771572.228, 356155.239 3771572.228, 356155.239 3771571.617, 356155.544 3771571.617, 356155.544 3771571.312, 356155.849 3771571.312, 356155.849 3771570.702, 356156.155 3771570.702, 356156.155 3771570.397, 356156.460 3771570.397, 356156.460 3771570.092, 356156.765 3771570.092, 356156.765 3771569.786, 356157.070 3771569.786, 356157.070 3771569.176, 356157.375 3771569.176, 356157.375 3771567.955, 356157.070 3771567.955, 356157.070 3771567.345, 356156.765 3771567.345, 356156.765 3771567.040, 356156.460 3771567.040, 356156.460 3771566.734, 356156.155 3771566.734, 356156.155 3771566.124, 356155.849 3771566.124, 356155.849 3771565.819, 356155.544 3771565.819, 356155.544 3771563.683, 356155.849 3771563.683, 356155.849 3771563.377, 356156.155 3771563.377, 356156.155 3771563.072, 356156.460 3771563.072, 356156.460 3771562.767, 356156.765 3771562.767, 356156.765 3771562.462, 356157.070 3771562.462, 356157.070 3771562.157, 356157.375 3771562.157, 356157.375 3771561.851, 356157.681 3771561.851, 356157.681 3771561.241, 356157.986 3771561.241, 356157.986 3771560.936, 356158.291 3771560.936, 356158.291 3771560.020, 356157.986 3771560.020, 356157.986 3771558.800, 356157.681 3771558.800, 356157.681 3771558.494, 356157.375 3771558.494, 356157.375 3771558.189, 356157.070 3771558.189, 356157.070 3771557.579, 356156.765 3771557.579, 356156.765 3771557.274, 356156.460 3771557.274, 356156.460 3771556.968, 356156.155 3771556.968, 356156.155 3771556.358, 356155.849 3771556.358, 356155.849 3771555.137, 356156.460 3771555.137, 356156.460 3771554.832, 356156.765 3771554.832, 356156.765 3771554.527, 356157.070 3771554.527, 356157.070 3771554.222, 356157.681 3771554.222, 356157.681 3771553.917, 356157.986 3771553.917, 356157.986 3771553.611, 356159.207 3771553.611, 356159.207 3771553.306, 356159.817 3771553.306, 356159.817 3771553.001, 356161.953 3771553.001, 356161.953 3771552.696, 356162.258 3771552.696, 356162.258 3771553.001, 356163.784 3771553.001, 356163.784 3771552.696, 356166.226 3771552.696, 356166.226 3771552.391, 356167.447 3771552.391, 356167.447 3771552.085, 356168.057 3771552.085, 356168.057 3771551.780, 356171.719 3771551.780, 356171.719 3771552.085, 356173.245 3771552.085, 356173.245 3771552.391, 356174.771 3771552.391, 356174.771 3771552.696, 356176.297 3771552.696, 356176.297 3771553.001, 356177.518 3771553.001, 356177.518 3771553.306, 356179.044 3771553.306, 356179.044 3771553.611, 356180.875 3771553.611, 356180.875 3771553.917, 356181.485 3771553.917, 356181.485 3771554.222, 356182.096 3771554.222, 356182.096 3771554.527, 356182.401 3771554.527, 356182.401 3771554.832, 356182.706 3771554.832, 356182.706 3771555.137, 356183.011 3771555.137, 356183.011 3771555.443, 356183.316 3771555.443, 356183.316 3771555.748, 356183.622 3771555.748, 356183.622 3771556.053, 356183.927 3771556.053, 356183.927 3771556.358, 356184.232 3771556.358, 356184.232 3771556.663, 356184.537 3771556.663, 356184.537 3771557.274, 356184.842 3771557.274, 356184.842 3771557.884, 356185.148 3771557.884, 356185.148 3771558.494, 356185.453 3771558.494, 356185.453 3771559.105, 356185.758 3771559.105, 356185.758 3771559.715, 356186.063 3771559.715, 356186.063 3771560.326, 356186.368 3771560.326, 356186.368 3771560.631, 356186.673 3771560.631, 356186.673 3771560.936, 356186.979 3771560.936, 356186.979 3771561.241, 356187.284 3771561.241, 356187.284 3771561.546, 356187.589 3771561.546, 356187.589 3771562.157, 356187.894 3771562.157, 356187.894 3771562.462, 356188.199 3771562.462, 356188.199 3771562.767, 356188.505 3771562.767, 356188.505 3771563.377, 356188.810 3771563.377, 356188.810 3771564.293, 356189.115 3771564.293, 356189.115 3771565.209, 356189.420 3771565.209, 356189.420 3771565.514, 356190.031 3771565.514, 356190.031 3771565.819, 356190.336 3771565.819, 356190.336 3771566.124, 356190.641 3771566.124, 356190.641 3771566.429, 356191.251 3771566.429, 356191.251 3771566.734, 356191.556 3771566.734, 356191.556 3771567.040, 356192.167 3771567.040, 356192.167 3771567.345, 356192.472 3771567.345, 356192.472 3771567.650, 356192.777 3771567.650, 356192.777 3771568.260, 356193.082 3771568.260, 356193.082 3771568.566, 356193.388 3771568.566, 356193.388 3771569.176, 356193.693 3771569.176, 356193.693 3771569.481, 356193.388 3771569.481, 356193.388 3771571.312, 356193.082 3771571.312, 356193.082 3771572.228, 356192.777 3771572.228, 356192.777 3771572.533, 356192.472 3771572.533, 356192.472 3771572.838, 356192.167 3771572.838, 356192.167 3771573.143, 356191.862 3771573.143, 356191.862 3771573.449, 356191.556 3771573.449, 356191.556 3771573.754, 356191.251 3771573.754, 356191.251 3771574.364, 356190.641 3771574.364, 356190.641 3771574.975, 356190.336 3771574.975, 356190.336 3771575.280, 356190.031 3771575.280, 356190.031 3771575.585, 356189.420 3771575.585, 356189.420 3771575.890, 356189.115 3771575.890, 356189.115 3771576.195, 356188.810 3771576.195, 356188.810 3771576.501, 356188.505 3771576.501, 356188.505 3771576.806, 356188.199 3771576.806, 356188.199 3771577.111, 356187.894 3771577.111, 356187.894 3771577.416, 356187.589 3771577.416, 356187.589 3771577.721, 356186.979 3771577.721, 356186.979 3771578.026, 356186.673 3771578.026, 356186.673 3771578.332, 356186.368 3771578.332, 356186.368 3771578.637, 356186.063 3771578.637, 356186.063 3771578.942, 356185.758 3771578.942, 356185.758 3771579.247, 356185.453 3771579.247, 356185.453 3771579.552, 356185.148 3771579.552, 356185.148 3771579.858, 356184.537 3771579.858, 356184.537 3771580.163, 356184.232 3771580.163, 356184.232 3771580.468, 356183.622 3771580.468, 356183.622 3771580.773, 356183.011 3771580.773, 356183.011 3771581.078, 356182.096 3771581.078, 356182.096 3771581.384, 356181.790 3771581.384, 356181.790 3771581.689, 356181.180 3771581.689, 356181.180 3771581.994, 356179.654 3771581.994, 356179.654 3771582.299, 356179.349 3771582.299, 356179.349 3771582.909, 356179.044 3771582.909, 356179.044 3771583.215, 356178.739 3771583.215, 356178.739 3771583.825, 356179.044 3771583.825, 356179.044 3771584.130, 356178.433 3771584.130, 356178.433 3771586.267, 356178.128 3771586.267, 356178.128 3771586.572, 356177.823 3771586.572, 356177.823 3771587.182, 356177.213 3771587.182, 356177.213 3771587.487, 356176.907 3771587.487, 356176.907 3771587.792, 356176.602 3771587.792, 356176.602 3771588.098, 356176.297 3771588.098, 356176.297 3771588.403, 356175.992 3771588.403, 356175.992 3771588.708, 356175.381 3771588.708, 356175.381 3771589.013, 356175.076 3771589.013, 356175.076 3771589.318, 356174.771 3771589.318, 356174.771 3771589.624, 356174.466 3771589.624, 356174.466 3771589.929, 356174.161 3771589.929, 356174.161 3771590.234, 356173.856 3771590.234, 356173.856 3771590.539, 356173.245 3771590.539, 356173.245 3771590.844, 356172.940 3771590.844, 356172.940 3771591.150, 356172.635 3771591.150, 356172.635 3771591.455, 356172.330 3771591.455, 356172.330 3771591.760, 356172.024 3771591.760, 356172.024 3771592.065, 356171.719 3771592.065, 356171.719 3771592.370, 356171.414 3771592.370, 356171.414 3771592.675, 356170.804 3771592.675, 356170.804 3771592.981, 356170.498 3771592.981, 356170.498 3771593.286, 356170.193 3771593.286, 356170.193 3771593.591, 356169.888 3771593.591, 356169.888 3771593.896, 356169.583 3771593.896, 356169.583 3771594.201, 356169.278 3771594.201, 356169.278 3771594.507, 356168.973 3771594.507, 356168.973 3771594.812, 356168.667 3771594.812, 356168.667 3771595.117, 356168.362 3771595.117, 356168.362 3771595.422, 356167.752 3771595.422, 356167.752 3771595.727, 356166.836 3771595.727))",356171.95,3771574.03,-118.55876,34.0750525,1091,0
